Source.Name,Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Reported,Avg,Median,Percentile (25),Percentile (75),High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,442,,201,Cultures of the Francophone World,Antje Ziethen,26,82.5,83,79.3,85,95,68,,,,,,,,,10,6,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,451,,201,French Phonetics,Christine Rouget,18,81.1,81,78,84,96,70,,,,,,,,,7,,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,476,,201,French Language and Societies,Marie-Eve Bouchard,19,80.9,84,76,89,99,55,,,,,,,,,,,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,495,,101,Research Seminar in French Literature and Culture,Joel Castonguay-Belanger,13,80.8,81,70,88,91,69,,,,,,,,,,,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,501,A,101,Studies in Medieval French Literature,Patrick Moran,8,86,87,84.5,88.5,90,78,,,,,,,,,,,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,520,B,101,Special Topics in French Literature,Joel Castonguay-Belanger,6,89.5,89.5,89,90.8,97,81,,,,,,,,,,,
UBCV-2021W-FREN.csv,UBCV,2021,W,FREN,521,B,201,Studies in Francophone Literatures and Cultures,Farid Laroussi,8,77.3,80,78.5,82.5,86,50,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,100,,101,Sustainable Forests,Andres Varhola Troya,203,78.2,82,73,90,96,5,11,,,7,10,10,16,28,24,37,54
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,101,,201,Principles of Microeconomics for Forestry and Land and Food Systems,Nisha Malhotra,22,75.7,80.5,71,85.8,94,41,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,110,,101,Land One: First-year Integrative Seminar,Maria Tomaselli Crespo;Peter Wood,27,83.1,86,81,87.5,92,64,,,,,,,,,8,9,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,101,Scholarly Writing and Argumentation in Forestry,Amelia Macrae,27,79.2,78,75,87,93,50,,,,,,,6,6,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,102,Scholarly Writing and Argumentation in Forestry,Duff Roberts,30,77.2,77,73,83,92,55,,,,,,,9,,7,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,103,Scholarly Writing and Argumentation in Forestry,Carellin Brooks,27,72.7,76,71.5,80,83,28,,,,,,,6,,9,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,104,Scholarly Writing and Argumentation in Forestry,Carellin Brooks;Lindsay Cuff,27,76.3,75,70.5,82,88,68,,,,,,10,,,6,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,201,Scholarly Writing and Argumentation in Forestry,Lindsay Cuff,24,83.4,86,81.5,88.3,95,51,,,,,,,,,,9,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,202,Scholarly Writing and Argumentation in Forestry,Aubrey Leveridge,28,73.8,78,72.5,83.5,90,12,,,,,,,,7,,6,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,203,Scholarly Writing and Argumentation in Forestry,Duff Roberts,26,79.5,83,73.8,87,92,50,,,,,,,,,6,6,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,150,,204,Scholarly Writing and Argumentation in Forestry,Duff Roberts,27,69.9,79,70,83,87,0,,,,,,,,,8,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,200,,1,Forest Plant Biology I,Alaina Heidt;Athena Mckown,174,73.3,74,66,82,99,26,8,7,6,15,17,21,23,18,22,19,18
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,201,,1,Forest Ecology,Shannon Guichon,173,81,83,77,88,99,29,,,,,,6,12,19,39,44,36
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,210,,201,Forest Plant Biology II,Sally Aitken,154,71.9,74,65,81,95,6,8,4,9,12,14,12,21,18,28,20,8
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,211,,201,Forest Classification and Silvics,Patrick Culbert,123,81.3,82,76.5,87,96,49,,,,,,7,18,19,28,29,18
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,231,,101,Introduction to Biometrics,Andres Varhola Troya,109,76,80,68,88,100,16,16,,,,,9,7,9,16,18,25
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,231,,201,Introduction to Biometrics,Andres Varhola Troya,79,70.9,73,64.5,84,100,2,15,,,,,8,11,9,8,9,11
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,232,,101,Computer Applications in Forestry,Suborna Ahmed,57,82.6,82,78,90,99,50,,,,,,,,6,17,7,18
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,232,,201,Computer Applications in Forestry,Suborna Ahmed,69,84,85,80,95,100,5,,,,,,,,,15,11,30
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,239,,201,Tree and Stand Level Measurements,Lee Salmon,43,84.3,89,81,93,97,28,,,,,,,,,6,9,19
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,302,,201,Forest Genetics,Yousry El-Kassaby;Blaise Ratcliffe,227,88.2,92,83,96,100,55,,,,,,7,6,10,23,32,137
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,303,,101,Principles of Forest Science,Christopher Chanway,322,96.9,98,96,100,100,71,,,,,,,,,,13,303
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,304,,201,The Science of Forests and Conservation,Juliana Galvao De Sousa Magalhaes;Valentine Marie Adelaide Lafond,70,92.5,94,91,96,99,70,,,,,,,,,,7,56
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,305,,101,Silviculture,David Montwe,75,87.9,90,86,93,97,27,,,,,,,,6,7,21,39
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,307,,101,Biotic Disturbances,Allan Carroll;Richard Hamelin,91,76.2,78,68.5,84.5,96,35,,,,7,9,7,12,9,20,18,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,310,,1,Soil Biology,Christopher Chanway,10,94,95,90,98,100,84,,,,,,,,,,,7
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,311,,101,Plant Physiology I,Shawn Mansfield;Santokh Singh,8,68.9,72,60.3,81.3,90,35,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,318,,201,Forest and Conservation Economics,Gary Bull,138,80.6,83,77.3,89,97,12,,,,,,6,11,16,30,39,23
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,320,,101,Abiotic Disturbances: Fire and Climate,Lori Daniels;Juliana Galvao De Sousa Magalhaes,82,81.6,83,78,89.5,97,50,,,,,,,,8,20,17,21
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,339,,201,Forest Level Measurement and Productivity,Peter Marshall,57,81.8,84,77,90,94,34,,,,,,,6,6,13,12,15
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,350,,101,Foundational Field School,Patrick Culbert,43,83.9,85,79,88,96,71,,,,,,,,9,9,16,6
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,351,,101,Interior Field School,Lori Daniels,26,88.7,89,88,90,94,83,,,,,,,,,,14,8
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,351,,102,Interior Field School,Lori Daniels,50,87.8,88,86,90.8,95,75,,,,,,,,,8,26,15
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,370,,101,Community Forests and Community Forestry,Tonya Smith,65,83.6,87,79,90,97,45,,,,,,,,8,7,20,19
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,385,,1,Watershed Hydrology,Younes Alila,117,69.2,71,63,77,91,35,10,,7,12,11,18,18,17,12,6,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,386,,201,Aquatic Ecosystems and Fish in Forested Watersheds,Scott Hinch;John Richardson,166,76.1,80,68.3,85,99,0,6,5,7,10,12,9,15,16,36,23,27
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,395,,101,Forest Wildlife Ecology and Management,Cole Burton,164,79.2,81,74,87,99,42,,6,6,,6,10,15,25,30,35,25
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,399,,1,Introduction to Research Methods,Patrick Culbert,52,84,91,78,97,97,30,,,,,,,,,7,,27
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,408,,201,Advanced Forest Insect Ecology,Allan Carroll,6,89.7,88,87.3,92.5,94,87,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,411,,101,"Complex Adaptive Systems, Global Change Science, and Ecology Sustainability",Teresa Ryan,59,83.1,84,81,87.5,96,62,,,,,,,6,,21,17,9
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,415,,101,Sustainable Forest Policy,Harry William Nelson,69,80.4,82,75,86,93,61,,,,,,,14,10,16,16,6
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,422,,,Mathematical Modelling in Forest Resource Analysis,Gregory Paradis,14,73.9,76.5,73.8,81.8,87,20,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,423,,201,Forest Management Planning,Valentine Marie Adelaide Lafond;Andres Varhola Troya,60,81.4,81.5,77,87,93,61,,,,,,,7,7,17,13,11
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,430,,101,Advanced Biometrics,Omnia Ibrahim,31,90.1,94,88.5,95,98,60,,,,,,,,,,,23
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,432,,101,Ecological Genomics,Kermit Ritland,11,81.3,82,76,83.5,95,70,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,439,,201,International Forestry,Seyedeh Zahra Goushehgir,59,85.3,88,84.5,92,97,15,,,,,,,,,,20,24
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,443,,201,Remote Sensing for Ecosystem Management,Nicholas Charles Coops,153,83.9,86,79,90,99,54,,,,,,6,12,15,20,41,50
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,444,,101,Agroforestry,Cindy Prescott,53,83.7,85,80,88,95,64,,,,,,,,7,13,17,10
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,452,,201,Coastal Field School,Dominik Roeser,70,82.1,83,78,87,97,63,,,,,,,10,10,19,17,10
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,490,,201,Visual Resource Management and Planning for Aesthetics,David Cameron Campbell;Elisa Kwun,54,81.6,83,79.3,85.8,91,53,,,,,,,,8,22,17,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,492,,201,Environmental Perception,Michael Meitner,17,85.4,85,83,87,95,81,,,,,,,,,8,7,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,495,,201,Biological Diversity and Forest Management,Nolan Bett,80,80.8,82,78,84,95,59,,,,,,,7,15,34,10,8
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,497,,101,Communications and Professionalism,Gary Bull;Peter Marshall,55,77.3,77,72.5,82,92,60,,,,,,7,11,8,15,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,506,,201,Advanced Forest Pathology,Richard Hamelin,15,89.8,91,84,94,98,80,,,,,,,,,,,9
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,507,C,101,Topics in Forest Science,Sheri Andrews-Key;Harry William Nelson,6,98.5,99,98.3,99,100,96,0,0,0,0,0,0,0,0,0,0,6
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,507,C,202,Topics in Forest Science,Elizabeth Wolkovich,6,92.5,91,90.3,94.8,99,88,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,512,,201,Belowground Forest Ecosystems,Susan Grayston,7,88,89,87.5,90.5,91,80,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,519,,101,Forests and Society,Agni Boedhihartono;James Langston;Rebecca Riggs;Jeffrey Sayer,21,84.9,85,83,87,91,79,,,,,,,,,6,11,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,522,,101,"Social, Community, and Indigenous Forestry",Agni Boedhihartono;James Langston;Rebecca Riggs;Jeffrey Sayer,19,85.8,86,82,91,97,71,,,,,,,,,,,7
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,523,,901,Forest and Environmental Policy,Harry William Nelson,18,87.2,88,86.3,91,91,78,,,,,,,,,,8,6
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,530,,201,Multiple Regression Methods,Valerie Lemay,18,90,90,88,91,99,82,,,,,,,,,,6,10
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,533,C,101,Problems in Statistical Methods,Omnia Ibrahim,23,92.1,93,90.5,94,97,83,,,,,,,,,,,18
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,534,,201,Natural Resources Economics,Richard Barichello;Gary Bull;Christopher Gaston;James Langston,17,85.7,86,82,87,95,79,,,,,,,,,,9,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,537,C,201,Topics in Forest Management,Harry William Nelson,20,90,90.5,87.8,94,98,78,,,,,,,,,,,12
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,537,C,202,Topics in Forest Management,John Richardson,7,93.1,93,91.5,94.5,97,90,0,0,0,0,0,0,0,0,0,0,7
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,538,,101,Advanced Geomatics for Natural Resource Management,Nicholas Charles Coops;Paul Pickell,43,87.6,88,85,90,94,77,,,,,,,,,9,17,16
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,543,,201,"International Forestry Institutions, Diplomacy and Negotiation",Hosny El-Lakany,18,89.2,89,87,91,95,81,,,,,,,,,,9,8
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,544,,101,Technical Communication Skills I,Carellin Brooks,15,87.5,87,86.5,89,91,83,,,,,,,,,,10,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,544,,102,Technical Communication Skills I,Aubrey Leveridge,13,93.3,93,92,95,96,89,,,,,,,,,,,12
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,544,,103,Technical Communication Skills I,Carellin Brooks,11,91.5,92,91,93,94,84,,,,,,,,,,,10
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,544,,104,Technical Communication Skills I,Lindsay Cuff,15,90.8,91,90,91.5,95,87,,,,,,,,,,,12
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,545,,201,Technical Communication Skills II,Cindy Prescott,34,91.6,92,89.3,94.8,99,83,,,,,,,,,,8,25
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,547,,901,Forestry in British Columbia,Lee Salmon,29,86.8,86,84,90,93,80,0,0,0,0,0,0,0,0,10,9,10
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,551,,201,Landscape Planning for Sustainability,David Cameron Campbell;Elisa Kwun,16,84.3,86,81,87,92,76,,,,,,,,,,9,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,553,,101,International Forest Governance and Policy,Rebecca Riggs;Jeffrey Sayer,18,86.7,86.5,84,88,93,81,,,,,,,,,6,8,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,556,,101,Land Information Acquisition and Analysis,Valerie Lemay,20,95.8,96,94.8,97,98,93,0,0,0,0,0,0,0,0,0,0,20
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,557,,101,Site-Level Forest Land Management,Kenneth Byrne;Deborah De Long;Valentine Marie Adelaide Lafond,20,77.8,79.5,74,82.8,88,64,,,,,,,,,,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,558,,201,Landscape-Level Forest Land Management,Kenneth Byrne;Valentine Marie Adelaide Lafond,20,84.8,87,82,90,92,69,,,,,,,,,,,7
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,559,,101,Natural Resources Planning,James Langston;Terence Sunderland,18,82.9,83,79.3,87.8,92,71,,,,,,,,,7,,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,560,,201,Forest Business Enterprise,Kenneth Macdicken,18,87.4,87,83.3,89,97,80,,,,,,,,,6,8,
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,588,,201,Fluvial Ecohydrology,John Richardson,11,87.2,90,82.5,91,92,76,,,,,,,,,,,7
UBCV-2021W-FRST.csv,UBCV,2021,W,FRST,590,,201,Statistical Methods in Hydrology,Younes Alila,6,79.3,79,78.3,79.8,82,78,,,,,,,,,,,
UBCV-2021W-GBPR.csv,UBCV,2021,W,GBPR,501,,201,Biomass Fractionation Chemistry,Heather Trajano,15,94.3,95,92.5,95.5,98,89,,,,,,,,,,,14
UBCV-2021W-GEOB.csv,UBCV,2021,W,GEOB,500,,101,Theory and Practice of Research in Geographical Sciences,Brett Eaton;Michele Koppes,18,86.1,86.5,85,87.8,92,80,,,,,,,,,,12,
UBCV-2021W-GEOB.csv,UBCV,2021,W,GEOB,503,A,201,Topics in Geomorphology and Hydrology,Robert Daniel Moore,14,80.6,82.5,82,86.8,93,30,,,,,,,,,6,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,121,,101,"Geography, Environment and Globalization",Siobhan Mcphee,267,71.3,74,66,79,90,2,15,,11,15,27,26,48,55,40,25,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,122,,201,"Geography, Modernity and Globalization",Trevor Barnes;James Francis Glassman,144,72,74,68,81,88,0,9,,,,11,19,23,24,31,16,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,122,,299,"Geography, Modernity and Globalization",Trevor Barnes;James Francis Glassman,76,74.4,76,70,81,88,3,,,,,6,9,13,15,18,10,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,220,,101,Geopolitics,Merje Kuus,63,68.4,72,66,79,89,0,,,,,6,10,12,6,15,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,310,,101,Environment and Sustainability,Karen Jessica Bakker,182,73.3,75,68.3,81,96,15,6,3,11,7,11,30,30,28,29,20,7
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,310,,201,Environment and Sustainability,Alec Blair,182,74,76,68,82,92,18,,,8,10,12,24,24,25,36,27,9
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,311,,101,Urban Environments,Alec Blair,101,77.9,80,76,82,90,14,,,,,,7,14,23,42,10,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,312,,101,Climate Change: Science and Society,Simon Donner,97,74.8,75,70,81,90,50,,,,,8,13,21,13,23,7,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,313,,201,Environmental Justice and Social Change,Alec Blair,133,75.8,76,72,82,93,6,,,,,,11,27,24,33,18,7
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,314,,201,Analysing Environmental Problems,Simon Donner;Michele Koppes,114,78,82,74,86,94,6,,,,,,6,10,10,27,29,15
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,316,,101,Geography of Natural Hazards,Alec Blair,69,74,74,69,78,92,36,,,,,7,10,14,17,,10,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,318,,201,Sustainability in a Changing Environment,Heather Chappells,50,75.3,78,72.3,85,93,17,,,,,,,8,8,8,12,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,319,,101,Environmental Impact Assessment,Nina Hewitt,95,74.2,76,70,80,92,14,,,,,15,,15,26,12,14,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,321,,101,"Historical Geography of Urbanization: Cities, Space, and Power",Wesley Attewell,56,74.7,80,74,85,92,14,,,,,,,7,9,15,11,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,327,,101,Creating Canada,Kathryn Mckay,92,73.3,74,70,80,92,9,,,,,14,13,21,12,17,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,329,,101,Political Geography,Philippe Le Billon,85,72.1,72,68,80,89,34,,,,,,25,10,11,19,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,346,B,201,Topics in Geography,Priti Narayan,37,78.6,81,75,87,90,32,,,,,,,,,7,14,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,350,,,Urban Worlds,Andrew Shmuely,90,75.7,77,73.3,81,91,50,,,,,,7,15,25,21,7,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,350,,101,Urban Worlds,Lia Frederiksen,67,75.7,77,70,82,92,17,,,,,7,7,,14,18,10,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,352,,101,Urbanization in the Global South,Priti Narayan,99,76.3,78,73,82,89,34,,,,,,8,13,26,27,13,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,357,,201,"Society, Culture & Space",Bonnie Kaserman,81,75,76,72,81,90,50,,,,,,6,17,17,16,11,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,361,,101,Critical Geographies of the Economy,Trevor Barnes,50,72.2,74.5,65,82,87,31,,,,6,,7,7,,15,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,371,,201,Research Strategies in Geography,Bonnie Kaserman,48,78.9,83,77.8,87,96,5,,,,,,,,,12,15,6
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,374,,101,Statistics in Geography,Nina Hewitt,69,74.7,76,70,82,90,20,,,,,10,,11,15,11,10,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,374,,201,Statistics in Geography,Nina Hewitt,66,73.8,77,66,80,90,50,,,,,12,,7,15,12,7,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,410,,101,Environment and Society,Alec Blair,24,77.9,79,75.5,80.3,86,66,,,,,,,,6,9,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,410,,201,Environment and Society,Alec Blair,23,75.2,74,72,80,90,62,,,,,,,8,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,412,,101,"Water Management: Theory, Policy, and Practice.",Karen Jessica Bakker,33,77.5,76,71,85,90,60,,,,,,7,7,,,8,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,412,,201,"Water Management: Theory, Policy, and Practice.",Karen Jessica Bakker,31,76.9,78,73.5,82,94,56,,,,,,,,8,8,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,419,,101,Research in Environmental Geography,Max Furrier,15,83.1,85,77.5,95,95,52,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,419,,201,Research in Environmental Geography,Natasha Fox,15,87.3,87,85,90,95,80,,,,,,,,,,7,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,423,,201,Development of Environmental Thought,Denver Nixon,21,74.9,77,76,81,83,33,,,,,,,,7,9,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,424,,201,Feminist Geographies,Rachel Brydolf-Horwitz;Juliane Collard,18,79.5,81,77.3,83.8,88,61,,,,,,,,,7,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,432,,201,Radical Traditions of Decolonization and Liberation,Michael Fabris,14,77.5,82,67.3,88.8,92,56,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,446,A,101,Topics in Geography,Philippe Le Billon,20,76,80,77,81.3,86,31,,,,,,,,,10,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,446,B,201,Topics in Geography,Avram Lewis,17,85.7,88,79,90,94,74,,,,,,,,,,,7
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,450,,201,Urban Research,Elvin Wyly,22,81.6,83,81,85,90,55,,,,,,,,,10,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,457,,201,Social and Behavioural Geography,Lia Frederiksen,15,83.7,81,77.5,91,98,72,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,484,,201,Geography of Southeast Asia,James Francis Glassman,18,67.1,76.5,55,84.8,88,0,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,498,,101,Geographies of the Middle East,Cavlan Erengezgin,18,78.2,78,74,82.8,90,64,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,545,A,201,Topics in Human Geography,Naomi Klein,6,88,87.5,86.3,89.5,92,85,,,,,,,,,,,
UBCV-2021W-GEOG.csv,UBCV,2021,W,GEOG,547,E,201,Directed Reading in Human Geography,Trevor Barnes,9,88.9,90,87,90,91,87,,,,,,,,,,,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,102,,101,Our Changing Environment: Climate and Ecosystems,Audrey Pearson,255,83.8,87,80,91,98,1,,,,,7,10,9,22,40,69,86
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,102,,201,Our Changing Environment: Climate and Ecosystems,Audrey Pearson,163,75.9,79,70,87,94,0,9,,,9,13,12,20,15,22,33,25
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,103,,101,Our Changing Environment: Water and Landscapes,Kabir Rasouli,105,83.8,87,79,91,97,45,,,,,,6,,10,10,25,42
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,103,,201,Our Changing Environment: Water and Landscapes,Marwan Hassan,202,73.2,75,65,83,99,0,5,11,16,13,20,15,23,29,27,23,20
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,200,,101,Atmospheric Environments,Ian Mckendry,79,78.2,81,72,87,95,36,,,,,,,6,8,18,18,12
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,206,,201,Geomorphic Processes and Hazards,Kabir Rasouli,26,74,78,63.8,82.8,95,51,,,,,,,,6,,,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,207,,101,Introduction to Biogeography,Audrey Pearson,58,76.1,78,69,83,92,51,,,,,,8,9,6,16,8,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,270,,101,Geographic Information Science,June Skeeter,96,79.1,81,76,85.3,95,30,,,,,,,9,13,25,19,16
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,270,,201,Geographic Information Science,Naomi Beth Schwartz,93,78.1,85,75,89,97,7,6,,,,,,6,9,12,25,22
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,270,,202,Geographic Information Science,June Skeeter,43,73.9,77,70,83,95,21,,,,,,6,,7,10,8,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,300,,101,Microscale Weather and Climate,Sung-Ching Lee,42,75.9,77.5,72.5,84.5,92,12,,,,,,,6,8,8,,6
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,305,,201,Introduction to Hydrology,Robert Daniel Moore,40,70.9,71,64,77.8,87,50,,,,,,9,,,6,,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,307,,201,Biogeography and Global Change,Nina Hewitt,71,75.8,76,74.5,82,90,21,,,,,10,,15,13,18,8,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,308,,101,Quaternary and Applied Geomorphology,Michele Koppes,27,77.2,80,76,85,93,12,,,,,,,,8,6,6,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,370,,101,Advanced Geographic Information Science,Brian Klinkenberg,59,73.2,75,66.5,82.5,91,29,,,,,,9,7,,11,8,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,370,,201,Advanced Geographic Information Science,Brian Klinkenberg,51,75,78,73.5,83.5,93,8,,,,,,6,8,12,9,7,
UBCV-2021W-GEOS.csv,UBCV,2021,W,GEOS,372,,101,Cartography,Dawn Mooney,60,75.8,78,72.8,87,94,18,,,,,,,8,10,9,8,12
